Agentid,TimePassed,LaraPosition.x,LaraPosition.y,LaraPosition.z,MarkoPosition.x,MarkoPosition.y,MarkoPosition.z,HalloPosition.x,HalloPosition.y,HalloPosition.z,Food1Position.x,Food1Position.y,Food1Position.z,Food2Position.x,Food2Position.y,Food2Position.z,Food3Position.x,Food3Position.y,Food3Position.z,Food,Health,AttackParticlePosition.x,AttackParticlePosition.y,AttackParticlePosition.z,ParticleContainPosition.x,ParticleContainPosition.y,ParticleContainPosition.z,Speed,Action
1,8.066715,4.845055,-0.02709591,15.37211,-0.6324348,0.003767252,13.58,1.074682,-0.03520393,13.56696,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-0.25,2.375,7.388628,-0.6543893,21.20541,-9,0.47,-1.96,5,2
1,8.083382,4.845072,-0.02715868,15.47203,-0.6324348,0.003767252,13.58,1.074562,-0.03519791,13.56696,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-0.25,2.375,7.388645,-0.6544521,21.30533,-9,0.47,-1.96,5,2
1,8.100048,4.845089,-0.02722144,15.57196,-0.6324348,0.003767252,13.58,1.074442,-0.03519243,13.56696,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-0.25,2.375,7.388662,-0.6545148,21.40525,-9,0.47,-1.96,5,2
1,8.116714,4.845106,-0.0272842,15.67188,-0.6324348,0.003767252,13.58,1.074322,-0.03518641,13.56696,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-0.25,2.375,7.38868,-0.6545776,21.50517,-9,0.47,-1.96,5,2
1,8.150047,4.845123,-0.02734697,15.7718,-0.6324348,0.003767252,13.58,1.074202,-0.03518027,13.56696,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-0.25,2.375,7.388697,-0.6546403,21.60509,-9,0.47,-1.96,5,2
1,8.166714,4.84514,-0.02740973,15.87172,-0.6324348,0.003767252,13.58,1.074083,-0.03517425,13.56695,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-0.25,2.375,7.388714,-0.654703,21.70502,-9,0.47,-1.96,5,2
1,8.18338,4.845158,-0.0274725,15.97165,-0.6324348,0.003767252,13.58,1.073963,-0.03516835,13.56695,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-0.25,2.375,7.388729,-0.6547658,21.80494,-9,0.47,-1.96,5,2
1,8.200047,4.845175,-0.02753526,16.07157,-0.6324348,0.003767252,13.58,1.073844,-0.03516239,13.56695,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-0.25,2.375,7.388748,-0.6548285,21.90486,-9,0.47,-1.96,5,2
1,8.316711,4.845282,-0.02791184,16.1711,-0.6324348,0.003767252,13.58,1.07313,-0.03512591,13.56694,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-0.25,2.375,7.389208,-0.6553087,22.00423,-9,0.47,-1.96,5,2
1,8.350044,4.845299,-0.02797461,16.27102,-0.6324348,0.003767252,13.58,1.073012,-0.03511971,13.56694,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-0.25,2.375,7.38887,-0.6552677,22.10432,-9,0.47,-1.96,5,2
1,8.366711,4.845316,-0.02803737,16.37095,-0.6324348,0.003767252,13.58,1.072894,-0.03511357,13.56693,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-0.25,2.375,7.388887,-0.6553305,22.20424,-9,0.47,-1.96,5,2
1,8.383377,4.845333,-0.02810013,16.47087,-0.6324348,0.003767252,13.58,1.072775,-0.03510696,13.56693,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-0.25,2.375,7.388905,-0.6553932,22.30416,-9,0.47,-1.96,5,2
1,8.400043,4.84535,-0.0281629,16.57079,-0.6324348,0.003767252,13.58,1.072657,-0.0351007,13.56693,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-0.25,2.375,7.388922,-0.655456,22.40409,-9,0.47,-1.96,5,2
1,8.41671,4.845367,-0.02822566,16.67071,-0.6324348,0.003767252,13.58,1.072539,-0.03509438,13.56693,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-0.25,2.375,7.388939,-0.6555187,22.50401,-9,0.47,-1.96,5,2
1,8.450043,4.845385,-0.02828842,16.77064,-0.6324348,0.003767252,13.58,1.072421,-0.03508776,13.56693,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-0.25,2.375,7.388956,-0.6555814,22.60393,-9,0.47,-1.96,5,2
1,8.466709,4.845402,-0.02835119,16.87056,-0.6324348,0.003767252,13.58,1.072304,-0.03508133,13.56692,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-0.25,2.375,7.388973,-0.6556442,22.70385,-9,0.47,-1.96,5,2
1,8.483376,4.845419,-0.02841395,16.97048,-0.6324348,0.003767252,13.58,1.072186,-0.03507489,13.56692,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-0.25,2.375,7.38899,-0.6557069,22.80377,-9,0.47,-1.96,5,2
1,8.500042,4.845436,-0.02847672,17.0704,-0.6324348,0.003767252,13.58,1.072068,-0.03506887,13.56692,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-0.25,2.375,7.389008,-0.6557697,22.9037,-9,0.47,-1.96,5,2
1,8.516708,4.845453,-0.02853948,17.17032,-0.6324348,0.003767252,13.58,1.071951,-0.03506279,13.56692,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-0.25,2.375,7.389025,-0.6558324,23.00362,-9,0.47,-1.96,5,2
1,8.550041,4.84547,-0.02860224,17.27025,-0.6324348,0.003767252,13.58,1.071834,-0.03505641,13.56691,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-0.25,2.375,7.389042,-0.6558952,23.10354,-9,0.47,-1.96,5,2
1,8.566708,4.845488,-0.02866501,17.37017,-0.6324348,0.003767252,13.58,1.071717,-0.03505009,13.56691,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-0.25,2.375,7.389059,-0.6559579,23.20346,-9,0.47,-1.96,5,2
1,8.583374,4.845506,-0.02872777,17.47009,-0.6324348,0.003767252,13.58,1.071599,-0.0350436,13.56691,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-0.25,2.375,7.389076,-0.6560207,23.30338,-9,0.47,-1.96,5,2
1,8.60004,4.845524,-0.02879053,17.57001,-0.6324348,0.003767252,13.58,1.071482,-0.0350371,13.56691,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-0.25,2.375,7.389095,-0.6560834,23.40331,-9,0.47,-1.96,5,2
1,8.616707,4.845542,-0.0288533,17.66994,-0.6324348,0.003767252,13.58,1.071366,-0.03503054,13.56691,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-0.25,2.375,7.389112,-0.6561461,23.50323,-9,0.47,-1.96,5,2
1,8.65004,4.84556,-0.02891606,17.76986,-0.6324348,0.003767252,13.58,1.071249,-0.03502399,13.5669,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-0.25,2.375,7.389132,-0.6562089,23.60315,-9,0.47,-1.96,5,2
1,8.666706,4.845578,-0.02897882,17.86978,-0.6324348,0.003767252,13.58,1.071132,-0.03501749,13.5669,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-0.25,2.375,7.389149,-0.6562716,23.70307,-9,0.47,-1.96,5,2
1,8.683372,4.845596,-0.02904159,17.9697,-0.6324348,0.003767252,13.58,1.071016,-0.03501087,13.5669,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-0.25,2.375,7.389168,-0.6563344,23.803,-9,0.47,-1.96,5,2
1,8.700039,4.845614,-0.02910435,18.06962,-0.6324348,0.003767252,13.58,1.0709,-0.0350042,13.5669,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-0.25,2.375,7.389185,-0.6563971,23.90292,-9,0.47,-1.96,5,2
1,8.816704,4.845722,-0.02948093,18.16916,-0.6324348,0.003767252,13.58,1.070204,-0.0349651,13.56689,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-0.25,2.375,7.389637,-0.6568747,24.00229,-9,0.47,-1.96,5,2
1,8.850037,4.84574,-0.0295437,18.26908,-0.6324348,0.003767252,13.58,1.070089,-0.03495836,13.56688,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-0.25,2.375,7.389311,-0.6568363,24.10238,-9,0.47,-1.96,5,2
1,8.866703,4.845758,-0.02960646,18.369,-0.6324348,0.003767252,13.58,1.069973,-0.03495163,13.56688,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-0.25,2.375,7.389328,-0.6568991,24.2023,-9,0.47,-1.96,5,2
1,8.883369,4.845777,-0.02966923,18.46893,-0.6324348,0.003767252,13.58,1.069858,-0.03494513,13.56688,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-0.25,2.375,7.389347,-0.6569618,24.30222,-9,0.47,-1.96,5,2
1,8.900036,4.845795,-0.02973199,18.56885,-0.6324348,0.003767252,13.58,1.069743,-0.03493828,13.56688,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,-0.25,2.375,7.389364,-0.6570245,24.40214,-9,0.47,-1.96,5,2
1,0.01666667,1.81E-05,-6.28E-05,-7.83E-05,-1.132437,0.003767192,13.58,1.063476,-0.03452933,13.56674,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,5,5,2.543997,-0.6274753,5.833025,-9,0.47,-1.96,5,4
1,0.05,0.1000366,-0.000125527,-0.000156641,-1.032436,0.003767192,13.58,1.063367,-0.0345214,13.56674,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,5,5,5.933317,-0.6275132,-2.543736,-9,0.47,-1.96,5,4
1,0.06666667,0.2000551,-0.000188351,-0.000234962,-0.932436,0.003767192,13.58,1.063259,-0.03451365,13.56674,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,5,5,6.033337,-0.6275759,-2.543813,-9,0.47,-1.96,5,4
1,0.08333334,0.3000736,-0.000251174,-0.000313282,-0.8324356,0.003767192,13.58,1.06315,-0.03450584,13.56673,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,5,5,6.133355,-0.6276386,-2.543891,-9,0.47,-1.96,5,4
1,0.1,0.4000921,-0.000313997,-0.000391603,-0.7324352,0.003767192,13.58,1.063042,-0.03449804,13.56673,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,5,5,6.233374,-0.6277013,-2.54397,-9,0.47,-1.96,5,4
1,0.2166667,0.5002022,-0.000690639,-0.000861645,-1.132437,0.003767192,13.58,1.062394,-0.03445107,13.56672,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,5,5,6.333256,-0.6286497,-2.54482,-9,0.47,-1.96,5,2
1,0.25,0.5002203,-0.000753403,0.09905982,-1.132437,0.003767192,13.6,1.062367,-0.03445113,13.58934,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,5,5,3.043789,-0.6280456,5.932355,-9,0.47,-1.96,5,2
1,0.2666667,0.5002384,-0.000816166,0.1989813,-1.132437,0.003767192,13.604,1.06234,-0.03445119,13.59387,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,5,5,3.043807,-0.6281084,6.032276,-9,0.47,-1.96,5,2
1,0.2833334,0.5002565,-0.00087893,0.2989028,-1.132437,0.003767192,13.6048,1.062312,-0.03445125,13.59477,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,5,5,3.043825,-0.6281711,6.132197,-9,0.47,-1.96,5,2
1,0.3,0.5002747,-0.000941694,0.3988242,-1.132437,0.003767192,13.60496,1.062285,-0.03445125,13.59495,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,5,5,3.043843,-0.6282338,6.23212,-9,0.47,-1.96,5,2
1,0.4166668,0.5003853,-0.001318276,0.498354,-1.632439,0.003766894,13.58001,1.061725,-0.03445154,13.29499,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,5,5,3.044288,-0.6287084,6.331493,-9,0.47,-1.96,5,2
1,0.4500002,0.5004034,-0.00138104,0.5982754,-1.632439,0.003766894,13.6,1.061619,-0.0344516,13.35499,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,5,5,3.043971,-0.628673,6.431571,-9,0.47,-1.96,5,2
1,0.4666668,0.5004215,-0.001443803,0.6981971,-1.632439,0.003766894,13.604,1.061513,-0.03445166,13.41499,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,5,5,3.043989,-0.6287358,6.531492,-9,0.47,-1.96,5,2
1,0.4833335,0.5004396,-0.001506567,0.7981188,-1.632439,0.003766894,13.6048,1.061407,-0.03445172,13.47499,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,5,5,3.044007,-0.6287985,6.631414,-9,0.47,-1.96,5,2
1,0.5000002,0.5004578,-0.001569331,0.8980405,-1.632439,0.003766894,13.60496,1.061301,-0.03445178,13.53499,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,5,5,3.044025,-0.6288613,6.731336,-9,0.47,-1.96,5,2
1,0.7166666,0.5006609,-0.002259731,0.9971783,-1.632439,0.003767073,13.60499,1.360498,-0.03445125,13.58,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,5,5,3.044888,-0.6297451,6.830165,-9,0.47,-1.96,5,4
1,0.7499999,0.6006794,-0.002322555,0.9970999,-1.632439,0.003767073,13.605,1.360393,-0.03445125,13.52,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,5,5,6.433962,-0.6297063,-1.546476,-9,0.47,-1.96,5,4
1,0.7666666,0.7006989,-0.002385378,0.9970214,-1.632439,0.003767073,13.605,1.360289,-0.03445125,13.46,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,5,5,6.533981,-0.629769,-1.546555,-9,0.47,-1.96,5,4
1,0.7833332,0.8007183,-0.002448201,0.996943,-1.632439,0.003767073,13.605,1.360185,-0.03445125,13.4,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,5,5,6.634001,-0.6298317,-1.546633,-9,0.47,-1.96,5,4
1,0.7999999,0.9007378,-0.002511024,0.9968646,-1.632439,0.003767073,13.605,1.36008,-0.03445125,13.34,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,5,5,6.73402,-0.6298944,-1.546711,-9,0.47,-1.96,5,4
1,0.8166665,1.000757,-0.002573788,0.9967861,-1.632439,0.003767073,13.605,1.359977,-0.03445125,13.28,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,5,5,6.83404,-0.629957,-1.546789,-9,0.47,-1.96,5,2
1,0.8499998,1.000776,-0.002636552,1.096708,-1.632439,0.0037691,13.585,1.359873,-0.03445125,13.28,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,5,5,3.544343,-0.6299282,6.930004,-9,0.47,-1.96,5,2
1,0.8666665,1.000795,-0.002699316,1.19663,-1.632439,0.003768384,13.581,1.359769,-0.03445125,13.28,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,5,5,3.544362,-0.6299909,7.029926,-9,0.47,-1.96,5,2
1,0.8833331,1.000814,-0.002762079,1.296551,-1.632439,0.003767788,13.5802,1.359665,-0.03445131,13.28,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,5,5,3.544381,-0.6300536,7.129848,-9,0.47,-1.96,5,2
1,0.8999998,1.000834,-0.002824843,1.396473,-1.632439,0.00376749,13.58004,1.359562,-0.03445119,13.28,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,5,5,3.5444,-0.6301164,7.229769,-9,0.47,-1.96,5,2
1,0.9166664,1.000853,-0.002887607,1.496395,-1.632439,0.003767252,13.58001,1.359458,-0.03445107,13.28,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,5,5,3.544419,-0.6301792,7.329691,-9,0.47,-1.96,5,4
1,0.9499997,1.100872,-0.00295037,1.496316,-1.632439,0.003767252,13.6,1.419355,-0.03445101,13.28,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,5,5,6.934155,-0.6303329,-1.047259,-9,0.47,-1.96,5,4
1,0.9666664,1.200891,-0.003013134,1.496238,-1.632439,0.003767252,13.604,1.479251,-0.03445095,13.28,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,5,5,7.034174,-0.6303956,-1.047337,-9,0.47,-1.96,5,4
1,0.9833331,1.300911,-0.003075898,1.49616,-1.632439,0.003767252,13.6048,1.539148,-0.03445101,13.28,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,5,5,7.134193,-0.6304583,-1.047416,-9,0.47,-1.96,5,4
1,0.9999997,1.40093,-0.003138661,1.496081,-1.632439,0.003767252,13.60496,1.599045,-0.03445107,13.28,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,5,5,7.234213,-0.6305209,-1.047494,-9,0.47,-1.96,5,4
1,1.016666,1.50095,-0.003201425,1.496003,-1.632439,0.003767252,13.60499,1.658942,-0.03445113,13.28,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,4.25,5,7.334232,-0.6305835,-1.047573,-9,0.47,-1.96,5,3
1,1.05,1.500969,-0.003264189,1.395924,-1.632439,0.003767252,13.605,1.658839,-0.03445113,13.34,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,4.25,4.625,-1.042619,-0.6305177,-4.437366,-9,0.47,-1.96,5,3
1,1.066666,1.500988,-0.003326952,1.295846,-1.632439,0.003767252,13.605,1.658737,-0.03445113,13.4,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,4.25,4.625,-1.042599,-0.6305805,-4.537445,-9,0.47,-1.96,5,3
1,1.083333,1.501007,-0.003389716,1.195767,-1.632439,0.003767252,13.605,1.658634,-0.03445113,13.46,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,4.25,4.625,-1.04258,-0.6306432,-4.637524,-9,0.47,-1.96,5,3
1,1.1,1.501026,-0.00345248,1.095689,-1.632439,0.003767252,13.605,1.658531,-0.03445113,13.52,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,4.25,4.625,-1.042561,-0.6307061,-4.737602,-9,0.47,-1.96,5,3
1,1.216666,1.501139,-0.003829062,0.9952178,-1.632439,0.003767252,13.605,1.35792,-0.03445089,13.58,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,4.25,4.625,-1.042875,-0.6309885,-4.837897,-9,0.47,-1.96,5,2
1,1.25,1.501158,-0.003891826,1.095139,-1.632439,0.003767252,13.605,1.357894,-0.03445089,13.592,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,4.25,4.625,4.044724,-0.6311831,6.928435,-9,0.47,-1.96,5,2
1,1.266666,1.501177,-0.003954589,1.195061,-1.632439,0.003767252,13.605,1.357868,-0.03445089,13.5944,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,4.25,4.625,4.044743,-0.6312458,7.028358,-9,0.47,-1.96,5,2
1,1.283333,1.501196,-0.004017353,1.294983,-1.632439,0.003767252,13.605,1.357843,-0.03445089,13.59488,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,4.25,4.625,4.044762,-0.6313086,7.128279,-9,0.47,-1.96,5,2
1,1.299999,1.501215,-0.004080117,1.394904,-1.632439,0.003767252,13.605,1.357817,-0.03445089,13.59498,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,4.25,4.625,4.044781,-0.6313713,7.228201,-9,0.47,-1.96,5,2
1,1.316666,1.501234,-0.00414288,1.494826,-1.632439,0.003767252,13.605,1.357792,-0.03445089,13.595,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,4.25,4.625,4.044799,-0.631434,7.328122,-9,0.47,-1.96,5,2
1,1.349999,1.501253,-0.004205644,1.594748,-1.632439,0.003767252,13.605,1.357766,-0.03445089,13.583,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,4.25,4.625,4.044818,-0.6314968,7.428044,-9,0.47,-1.96,5,2
1,1.366666,1.501272,-0.004268408,1.694669,-1.632439,0.003767252,13.605,1.357741,-0.03445089,13.5806,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,4.25,4.625,4.044837,-0.6315596,7.527966,-9,0.47,-1.96,5,2
1,1.383333,1.501291,-0.004331172,1.794591,-1.632439,0.003767252,13.605,1.357716,-0.03445089,13.58012,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,4.25,4.625,4.044856,-0.6316223,7.627888,-9,0.47,-1.96,5,2
1,1.399999,1.50131,-0.004393935,1.894513,-1.632439,0.003767252,13.605,1.35769,-0.03445089,13.58002,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,4.25,4.625,4.044875,-0.631685,7.727809,-9,0.47,-1.96,5,2
1,1.416666,1.501329,-0.004456699,1.994435,-1.632439,0.003767252,13.605,1.35762,-0.03445101,13.58,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,4.25,4.625,4.044894,-0.6317478,7.827731,-9,0.47,-1.96,5,2
1,1.449999,1.501348,-0.004519463,2.094357,-1.632439,0.003767252,13.605,1.357525,-0.03445071,13.58,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,4.25,4.625,4.044913,-0.6318105,7.927652,-9,0.47,-1.96,5,2
1,1.466666,1.501368,-0.004582226,2.194278,-1.632439,0.003767252,13.605,1.357426,-0.03445059,13.58,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,4.25,4.625,4.044932,-0.6318733,8.027575,-9,0.47,-1.96,5,2
1,1.483333,1.501387,-0.00464499,2.294199,-1.632439,0.003767252,13.605,1.357325,-0.03445047,13.58,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,4.25,4.625,4.044951,-0.631936,8.127496,-9,0.47,-1.96,5,2
1,1.499999,1.501406,-0.004707754,2.39412,-1.632439,0.003767252,13.605,1.357225,-0.03445029,13.58,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,4.25,4.625,4.044971,-0.6319988,8.227417,-9,0.47,-1.96,5,2
1,1.516666,1.501425,-0.004770517,2.494041,-1.632439,0.003767252,13.605,1.357125,-0.03445017,13.58,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,4.25,4.625,4.04499,-0.6320615,8.327338,-9,0.47,-1.96,5,1
1,1.549999,1.401443,-0.004833341,2.493963,-1.632439,0.003767252,13.605,1.357099,-0.03445017,13.592,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,4.25,4.625,-4.431862,-0.631999,5.03754,-9,0.47,-1.96,5,1
1,1.566666,1.301462,-0.004896164,2.493885,-1.632439,0.003767252,13.605,1.357074,-0.03445017,13.5944,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,4.25,4.625,-4.531843,-0.6320619,5.037462,-9,0.47,-1.96,5,1
1,1.583333,1.201481,-0.004958987,2.493807,-1.632439,0.003767252,13.605,1.357049,-0.03445017,13.59488,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,4.25,4.625,-4.631824,-0.6321248,5.037384,-9,0.47,-1.96,5,1
1,1.599999,1.1015,-0.005021811,2.493729,-1.632439,0.003767252,13.605,1.357023,-0.03445017,13.59498,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,4.25,4.625,-4.731806,-0.6321878,5.037305,-9,0.47,-1.96,5,1
1,1.616666,1.001518,-0.005084634,2.49365,-1.632439,0.003767252,13.605,1.356998,-0.03445017,13.595,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,4.25,4.625,-4.831788,-0.6322507,5.037227,-9,0.47,-1.96,5,4
1,1.649999,1.101538,-0.005147457,2.493572,-1.632439,0.003767252,13.605,1.356973,-0.03445017,13.595,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,4.25,4.625,6.934822,-0.6325263,-0.05000091,-9,0.47,-1.96,5,4
1,1.666666,1.201557,-0.00521028,2.493494,-1.632439,0.003767252,13.605,1.356948,-0.03445017,13.595,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,4.25,4.625,7.034842,-0.632589,-0.05007911,-9,0.47,-1.96,5,4
1,1.683332,1.301577,-0.005273104,2.493416,-1.632439,0.003767252,13.605,1.356923,-0.03445017,13.595,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,4.25,4.625,7.134861,-0.6326517,-0.05015731,-9,0.47,-1.96,5,4
1,1.699999,1.401596,-0.005335927,2.493338,-1.632439,0.003767252,13.605,1.356898,-0.03445017,13.595,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,4.25,4.625,7.23488,-0.6327144,-0.05023551,-9,0.47,-1.96,5,4
1,1.716666,1.501616,-0.00539875,2.493259,-1.632439,0.003767252,13.605,1.356873,-0.03445017,13.595,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,4.25,4.625,7.3349,-0.6327771,-0.05031371,-9,0.47,-1.96,5,4
1,1.749999,1.601635,-0.005461574,2.493181,-1.632439,0.003767252,13.605,1.356848,-0.03445017,13.595,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,4.25,4.625,7.434919,-0.6328399,-0.05039191,-9,0.47,-1.96,5,4
1,1.766666,1.701654,-0.005524397,2.493103,-1.632439,0.003767252,13.605,1.356823,-0.03445017,13.595,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,4.25,4.625,7.534939,-0.6329026,-0.05047011,-9,0.47,-1.96,5,4
1,1.783332,1.801674,-0.00558722,2.493025,-1.632439,0.003767252,13.605,1.356798,-0.03445017,13.595,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,4.25,4.625,7.634958,-0.6329653,-0.05054832,-9,0.47,-1.96,5,4
1,1.799999,1.901693,-0.005650043,2.492947,-1.632439,0.003767252,13.605,1.356774,-0.03445017,13.595,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,4.25,4.625,7.734978,-0.633028,-0.05062652,-9,0.47,-1.96,5,4
1,1.816666,2.001713,-0.005712867,2.492868,-1.632439,0.003767252,13.605,1.356749,-0.03445017,13.595,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,4.25,4.625,7.834997,-0.6330907,-0.05070472,-9,0.47,-1.96,5,2
1,1.849999,2.001732,-0.00577563,2.59279,-1.732439,0.003767192,13.585,1.356724,-0.03445017,13.583,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,4.25,4.625,4.545296,-0.6330664,8.426086,-9,0.47,-1.96,5,2
