Agentid,TimePassed,LaraPosition.x,LaraPosition.y,LaraPosition.z,MarkoPosition.x,MarkoPosition.y,MarkoPosition.z,HalloPosition.x,HalloPosition.y,HalloPosition.z,Food1Position.x,Food1Position.y,Food1Position.z,Food2Position.x,Food2Position.y,Food2Position.z,Food3Position.x,Food3Position.y,Food3Position.z,Food,Health,AttackParticlePosition.x,AttackParticlePosition.y,AttackParticlePosition.z,ParticleContainPosition.x,ParticleContainPosition.y,ParticleContainPosition.z,Speed,Action
2,0.7166666,-1.099997,0,-4.532001,-1.099997,0,-4.532001,1.2,-0.04000002,1.33,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,5,5,-8.954,0.89,-7,-10,0.47,-4.96,5,6
2,0.7333333,-1.099997,0,-4.532001,-1.099997,0,-4.532001,1.2,-0.04000002,1.33,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,5,5,-8.954,0.89,-7,-10,0.47,-4.96,5,6
2,0.7499999,-1.099997,0,-4.532001,-1.099997,0,-4.532001,1.2,-0.04000002,1.33,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,5,5,-8.954,0.89,-7,-10,0.47,-4.96,5,6
2,0.7666666,-1.099997,0,-4.532001,-1.099997,0,-4.532001,1.2,-0.04000002,1.33,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,5,5,-8.954,0.89,-7,-10,0.47,-4.96,5,6
2,0.7833332,-1.099997,0,-4.532001,-1.099997,0,-4.532001,1.2,-0.04000002,1.33,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,5,5,-8.954,0.89,-7,-10,0.47,-4.96,5,5
2,0.8166665,-1.099997,0,-4.532001,-1.099997,0,-4.532001,1.2,-0.04000002,1.33,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,5,5,-8.954,0.89,-7,-10,0.47,-4.96,5,5
2,0.8333332,-1.099997,0,-4.532001,-1.099997,0,-4.532001,1.2,-0.04000002,1.33,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,5,5,-8.954,0.89,-7,-10,0.47,-4.96,5,5
2,0.8499998,-1.099997,0,-4.532001,-1.099997,0,-4.532001,1.2,-0.04000002,1.33,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,5,5,-8.954,0.89,-7,-10,0.47,-4.96,5,5
2,0.8666665,-1.099997,0,-4.532001,-1.099997,0,-4.532001,1.2,-0.04000002,1.33,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,5,5,-8.954,0.89,-7,-10,0.47,-4.96,5,5
2,0.8833331,-1.099997,0,-4.532001,-1.099997,0,-4.532001,1.2,-0.04000002,1.33,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,5,5,-8.954,0.89,-7,-10,0.47,-4.96,5,5
2,0.9166664,-1.099997,0,-4.532001,-1.099997,0,-4.532001,1.2,-0.04000002,1.33,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,5,5,-8.954,0.89,-7,-10,0.47,-4.96,5,5
2,0.9333331,-1.099997,0,-4.532001,-1.099997,0,-4.532001,1.2,-0.04000002,1.33,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,5,5,-8.954,0.89,-7,-10,0.47,-4.96,5,5
2,0.9499997,-1.099997,0,-4.532001,-1.099997,0,-4.532001,1.2,-0.04000002,1.33,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,5,5,-8.954,0.89,-7,-10,0.47,-4.96,5,5
2,0.9666664,-1.099997,0,-4.532001,-1.099997,0,-4.532001,1.2,-0.04000002,1.33,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,5,5,-8.954,0.89,-7,-10,0.47,-4.96,5,5
2,0.9833331,-1.099997,0,-4.532001,-1.099997,0,-4.532001,1.2,-0.04000002,1.33,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,5,5,-8.954,0.89,-7,-10,0.47,-4.96,5,5
2,1.016666,-1.099997,0,-4.532001,-1.099997,0,-4.532001,1.2,-0.04000002,1.39,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,4.25,4.625,-8.954,0.89,-7,-10,0.47,-4.96,5,5
2,1.033333,-1.099997,0,-4.532001,-1.099997,0,-4.532001,1.2,-0.04000002,1.45,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,4.25,4.625,-8.954,0.89,-7,-10,0.47,-4.96,5,5
2,1.05,-1.099997,0,-4.532001,-1.099997,0,-4.532001,1.2,-0.04000002,1.51,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,4.25,4.625,-8.954,0.89,-7,-10,0.47,-4.96,5,5
2,1.066666,-1.099997,0,-4.532001,-1.099997,0,-4.532001,1.2,-0.04000002,1.57,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,4.25,4.625,-8.954,0.89,-7,-10,0.47,-4.96,5,5
2,1.083333,-1.099997,0,-4.532001,-1.099997,0,-4.532001,1.2,-0.04000002,1.63,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,4.25,4.625,-8.954,0.89,-7,-10,0.47,-4.96,5,5
2,1.116666,-1.099997,0,-4.532001,-1.099997,0,-4.532001,1.26,-0.04000002,1.63,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,4.25,4.625,-8.954,0.89,-7,-10,0.47,-4.96,5,5
2,1.133333,-1.099997,0,-4.532001,-1.099997,0,-4.532001,1.32,-0.04000002,1.63,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,4.25,4.625,-8.954,0.89,-7,-10,0.47,-4.96,5,5
2,1.15,-1.099997,0,-4.532001,-1.099997,0,-4.532001,1.38,-0.04000002,1.63,-7.13,0.5,-4.94,-1.05,0.5,3.55,4.48,0.6,2.29,4.25,4.625,-8.954,0.89,-7,-10,0.47,-4.96,5,5
